sample_number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122
Otu000050_rna_dna,-0.22198033434824538,-0.4139712536217257,-0.4914828460678725,-0.17263880505532397,0.12025917363518879,-0.061737863685263794,-0.18588236824498194,-0.3360035701465558,-0.11723152940878233,-0.46353053117536097,-0.3864208982112262,-0.35756234038708246,-0.5658906497892844,-0.15220539688433465,-0.009834907084373068,0.09546583094470318,-0.3866033707142513,-0.3535541508290228,-0.11033246777650652,-0.6439101555367224,-0.0030159753532515987,0.12363130572057113,-0.006357311017862632,-0.8048291047312854,-0.27808685536107913,0.004825007340851048,-0.3617662567479895,-0.1512410402719182,-0.0075017405898016865,-0.36393191408151365,-0.388808079786935,-0.30805096122300124,-0.6341551960182604,-0.3397831767202556,-0.5285535178545739,-0.23932880528626316,-0.008147676670976545,-0.23889262913465026,-0.0981414129856738,-0.3105417888055715,-0.3425685629995112,-0.12975357259608367,-0.5955535571239793,-1.2539553725518702,-0.27038731944760497,-0.6788772579481237,-0.5715960166498746,-0.5360308245610638,-1.0150949462808305,-0.028342237076154797,-0.30083877088724786,-0.22502477646767421,-0.49868074966386655,-0.47507650846980143,-0.5284922938191465,-0.3176392084909576,-0.20028035062007662,-0.03047711817204124,-0.4461550603395857,-0.3556459932237569,0.11270828070665295,-0.1709566117579352,-0.00416983374615576,0.3826777210589518,0.16320090452563918,-0.12210122175755189,-0.05712535477205938,-0.13436950224070188,-0.03628493105442021,-0.13313900723164973,-0.13402679501261572,-0.08641893547543833,-0.4842937960206718,-0.7455230263828572,-0.06247260532696869,-0.13973927505247086,-0.30202704559240434,-0.2544738721558241,-0.3523267673784655,-0.6457137126135277,-0.2582392869948906,-0.8025524937840292,-0.776446501991344,-0.23323418863082745,-0.16926322194524968,-0.2505333428211356,-1.352117125598197,-1.2126617785181708,-1.3135251280418094,-0.9558608728544096,-0.1148709725493009,-1.042767791040817,-0.44248482836333425,-0.8810407624715841,-1.0930451922475375,-1.3964949204410984,-1.60812013678963,-0.25872774171364465,0.2082750977857626,-1.0083691420501464,-0.6058169512942331,-0.15133677349665664,-0.10744171533216562,-0.21635911464388746,-0.49545994243895874,-0.24213613382027876,0.25744836683833294,-0.5300783937129164,-0.5187449402801757,0.06267050742994296,-0.2652276933192199,-0.6027988314031688,-0.10669075818588422,-0.07282944997486579,0.10073826718228546,-0.27133101111578894,-0.31984836096378355,-0.705826866551436,-0.2730225354449237,0.2528318412962377,-0.1485151232636995,0.0910634227790062,-0.04004004328226851
Otu000051_dna,-0.3223456052894129,-0.1874468025913775,-0.377553770966276,-2.4392819910885253,-0.4355547939060269,-0.38898092584191524,0.09602205218505284,-1.6945511961326285,-1.7647771587290986,0.20049360970613914,-0.22068351036506495,1.0574844327028035,1.9831709568007567,0.8538363425290302,0.601169166136557,0.7231667065174112,-0.3181983183528207,-0.9389450839003367,-1.0572773028747096,-0.8816641340514733,-0.14367825333415093,-0.6953361554893998,-0.30693180766879663,0.12027648096071877,-0.5829301564498354,-0.1939981267753739,-0.17868607922132432,0.2543823452528756,-0.01307477677369308,0.11746704117383013,0.7159255849974465,-0.08728133128663064,1.274748025126738,1.066168662183029,0.9492087754824947,-0.2140020031336681,0.8897861638920677,1.006021629988823,0.8006452610398451,0.6250393737414061,0.9761385527376906,-0.017658560327600763,0.45911256092826885,0.0726386199108013,1.108128131524286,1.3323410400793803,1.2075905183073044,1.3434186112447117,1.5887301763043722,-0.3176032657475781,-0.4772418592188871,-0.2900214454677815,-1.0121682614197896,-0.9108524283524018,-1.0556353614735805,-1.3325964547464821,-2.3550264707438413,-1.1967211039422971,-0.7243051799728079,-0.966976091232889,0.2620370393971582,0.5580068469763987,1.3791100264391976,0.5235458667534959,0.04851912752936759,-0.3761626439407844,0.16850446006234615,0.3906767770992169,-0.15311395068430803,-0.711979678312586,-1.0806133219590675,-1.8688705025170573,-0.5143598136012932,-1.744812545556586,-1.5760625334028935,-1.0025498946452485,-0.2898689032073017,0.3399490677054362,-0.30337771294610943,0.25144847742901816,0.1277459292287378,-0.1640822313923156,-0.1783912998429836,-0.18010978754958618,-0.4254459750316018,0.27330906525732024,0.9504371312517543,1.1684589269683434,1.1265350866447486,1.7424311152612895,1.453692992490374,1.984314273884464,2.212134056082027,1.9941002438845448,1.3455591891074126,0.9259986616164871,0.521059799219547,0.8037656382247556,0.3980301495651904,0.7816561790725646,0.811431417612504,-0.4119950468597497,-2.9940633885635504,-1.1316902972536422,-1.8910022528271804,-2.108108475871334,-0.7128605039004334,0.1544023819671687,-0.36438931130094393,-0.26516547757358033,0.01223463483123819,-0.4208057203760686,-1.6929152236007536,0.07012468674652363,-1.0621440107825946,0.8008686852709808,0.24651670491238112,0.9454746244715271,0.7654319495734467,0.005244034147963039,-0.5057372988748892,-0.9068024655371036,-0.17087040848137824
Otu000051_rna,-1.5301885896558227,-1.4197900700416948,-1.4897837677855281,-3.17474171502822,-1.746354645323781,-1.1544384896518594,-1.2040786263577277,-2.52869523051786,-2.8989429457917235,-1.528500145450618,-1.518596445950284,-0.21192700789088983,1.0595102021748612,0.004508933750109563,-0.4027108499774951,-0.6218720552965478,-1.5792124498448428,-1.4281607100572515,-2.3553121990392802,-2.2677616655727824,-1.612895860357307,-1.7916377369818914,-1.3075738379674868,-1.2088906039796319,-1.5699809277451247,-1.5587987130960284,-1.3691410654866223,-0.5229712784242514,-1.767320668694292,-1.4399827697148446,-0.44113238594281534,-0.5267431196670912,0.2176311515351772,-0.09860069241464955,-0.14531914692580195,-1.51974997407391,-0.6630938057376777,-0.14932361753788725,-0.42142624859822836,-0.6776312233298254,-0.10550170770887417,-0.572203419347872,-0.7038369714500952,-0.33442138773122465,-0.18072915102358986,0.4753206755607772,0.26093562191778075,0.5287026970258932,0.7621902688780612,-1.9559714776093877,-1.8739545090401981,-1.7271799069853808,-2.063680660952199,-2.702104989006085,-2.5778334889190244,-2.775165260222923,-3.3464627184467273,-2.149412851676504,-2.4224997863303863,-2.107918247153017,-1.697393048159137,-0.9132689798721778,-0.24085577811572104,-0.8666206871959586,-1.5030783960369198,-1.6712186756006377,-1.209646388788631,-0.8306560040986156,-1.173821899848787,-1.3424218728074826,-1.9216230293842784,-1.9648588890086462,-1.4139908163494008,-2.02755475545699,-2.4503941681224983,-1.5096669427554823,-1.3447260894155626,-0.521095485174763,-0.9217915827081248,-0.5936570429659764,-0.6101880629369703,-1.071519603261028,-0.36701125577804267,-1.2638133131041085,-1.693321485644961,-1.0098206985579155,-0.21513133410784707,0.013591805602809396,-0.19746134126435644,0.025017303249297903,0.1671879235745097,0.6385739758849296,0.6834302699147071,0.42214220477624564,0.3494318940522968,0.28692457729063925,-0.07916427730436029,-0.0880819765896479,-0.7794637657137768,-0.18890301892731845,-0.4667446553306503,-1.998887044642417,-4.806253196134141,-2.648751842682017,-3.805856504812375,-3.45145768005978,-2.3329481592675427,-1.191796627134207,-1.4586873907209197,-1.7720670634291378,-1.7499889891514715,-1.534430175545228,-2.9490198018621396,-1.3721807012130391,-1.2171660710020986,-1.0087463342325755,-2.528631812871818,0.059641837424689474,0.011512430974903887,-1.8050772649707396,-1.735743670026587,-1.6224282647171715,-1.1106718816865913
Otu000051_rna_dna,-1.2078429843664098,-1.2323432674503172,-1.1122299968192522,-0.7354597239396945,-1.3107998514177541,-0.7654575638099441,-1.3001006785427804,-0.8341440343852313,-1.134165787062625,-1.7289937551567571,-1.2979129355852193,-1.2694114405936934,-0.9236607546258955,-0.8493274087789207,-1.0038800161140522,-1.345038761813959,-1.261014131492022,-0.48921562615691483,-1.2980348961645707,-1.386097531521309,-1.469217607023156,-1.0963015814924917,-1.0006420302986903,-1.3291670849403507,-0.9870507712952893,-1.3648005863206545,-1.190454986265298,-0.777353623677127,-1.7542458919205988,-1.5574498108886747,-1.157057970940262,-0.43946178838046057,-1.0571168735915608,-1.1647693545976787,-1.0945279224082967,-1.305747970940242,-1.5528799696297453,-1.1553452475267103,-1.2220715096380734,-1.3026705970712316,-1.0816402604465647,-0.5545448590202713,-1.162949532378364,-0.40706000764202593,-1.2888572825478757,-0.8570203645186031,-0.9466548963895236,-0.8147159142188185,-0.826539907426311,-1.6383682118618097,-1.396712649821311,-1.4371584615175994,-1.0515123995324094,-1.791252560653683,-1.522198127445444,-1.442568805476441,-0.991436247702886,-0.9526917477342067,-1.6981946063575784,-1.1409421559201278,-1.9594300875562953,-1.4712758268485766,-1.6199658045549186,-1.3901665539494545,-1.5515975235662873,-1.2950560316598534,-1.3781508488509773,-1.2213327811978325,-1.020707949164479,-0.6304421944948966,-0.841009707425211,-0.09598838649158892,-0.8996310027481076,-0.2827422099004042,-0.8743316347196048,-0.5071170481102338,-1.054857186208261,-0.8610445528801992,-0.6184138697620154,-0.8451055203949946,-0.737933992165708,-0.9074373718687123,-0.18861995593505906,-1.0837035255545224,-1.2678755106133592,-1.2831297638152357,-1.1655684653596015,-1.154867121365534,-1.323996427909105,-1.7174138120119915,-1.2865050689158644,-1.3457402979995343,-1.5287037861673198,-1.5719580391082992,-0.9961272950551158,-0.6390740843258479,-0.6002240765239073,-0.8918476148144034,-1.1774939152789672,-0.970559197999883,-1.2781760729431544,-1.5868919977826672,-1.8121898075705904,-1.5170615454283747,-1.9148542519851945,-1.343349204188446,-1.6200876553671093,-1.3461990091013758,-1.0942980794199757,-1.5069015858555574,-1.7622236239827096,-1.1136244551691594,-1.256104578261386,-1.4423053879595629,-0.15502206021950404,-1.8096150195035563,-2.7751485177841992,-0.8858327870468377,-0.7539195185985429,-1.8103212991187028,-1.2300063711516978,-0.7156257991800679,-0.939801473205213
Otu000058_dna,-2.0715454600986716,-2.4179286016840793,-0.1044830456955591,-0.8651258927990644,-2.5374691914379213,-3.55746530517371,-4.023493248383599,-1.4068691236808477,0.971032312007386,-1.1082718634936313,-3.002841683620997,-4.078314004347458,-2.811604139372397,-3.6643224664694314,-2.4441466076062617,-2.1256111540799165,-1.9936442599038524,-1.2855696919855675,-2.2204281126803904,0.03462659782268177,-0.9613199041384666,-1.7215714746863173,-1.2973305116966736,-1.2386189059710575,-1.4162239687530225,-1.9243886496271367,-0.4460008488486714,-2.8187625386478974,-1.46947870408061,-1.6283243649654269,-2.5038009417510674,-0.7632922296035888,-2.8564105102180792,-0.8307339077655896,0.017469132667291994,-0.37034807352436216,-3.2427101642944094,-2.495137102653388,-2.1035198189886555,-1.7533837956441443,-1.8075490625701396,-1.914778545213482,-2.982906815254142,-0.07916739295720296,-2.209687641198818,-1.2811829875307135,0.5920942719774249,-0.9092218052330769,-2.276620420925343,-0.40798732721584724,-0.921622383576725,-0.9735067151159899,-0.6067031533116253,-1.8271431602265567,-0.46257163947061775,-1.6510501858650168,-4.657611563737887,-3.2408232791768246,-2.719405573218893,-3.2574886029926655,-3.725093438517793,-3.0795793127499875,-2.958180714393292,-2.4700101273778996,-2.2189746456534083,-2.384986618406667,-3.3592556449082385,-2.245826272710945,-0.45074635398925705,-2.951506635339495,-2.8203164292310694,-1.763509986859231,-2.4721044203036096,-1.032617170025946,0.0935942390242616,-1.048012268722006,-1.7004559568962367,-2.083996882292877,-2.7269154163578175,-3.6165422578486246,-3.0322893956165298,-2.6526055216505044,-4.085401763447585,-2.0259364780479165,-1.4752680995302794,-2.0692087380720965,-2.197402920499695,-1.5335122280574844,-1.4009311775620477,-2.6530463171367153,-1.4105962985263645,-1.255297449462915,-1.6801963160003832,-1.4252881611794488,-1.3341357862396723,0.7964946606619469,0.46529622470109283,-0.23085894176807045,0.5628585489116278,0.07526377176259859,-0.20326657813774612,-0.024429615901678928,2.0618928554681264,1.1849795356221426,2.3417551790528224,1.7505137528296966,-1.4710712778074404,-1.9730691566087017,-1.516402376696169,-1.0462139524195835,0.7492448664872177,1.6915763713860683,-3.4213050788962196,-5.357025551644481,-0.21394239976903398,-3.733879036420565,-2.679816770621786,-2.4120282835617033,-3.111703796854259,-3.148391268851837,-3.4761517644445905,-2.253876113503713,-1.6261576410882201
Otu000058_rna,-1.7104504134867669,-3.657836641898169,-0.1398570508365123,-0.6490130707199645,-2.6713034399410507,-4.412535027673342,-3.6889852761457282,-1.6413920355169567,2.026604254309723,-0.521695406035631,-3.57272017964583,-3.4700235459123716,-2.9104535197103827,-4.177541208891096,-1.8723868200364366,-2.5046033027303296,-1.7861331656521653,-0.3627740690174623,-1.4798434616853804,-0.5255991374840991,-0.5737069921599979,-1.7598890386673112,-1.4179218951363521,-1.4320341552938414,-0.7049834902585201,-1.944461193908013,-0.35594652797286447,-3.3851721593537194,-2.7016299060711257,-2.47607470140162,-2.1757334413309217,-2.012567076134015,-2.4060017077544495,-1.8903601616427048,-1.2439314355939117,-2.045843069970689,-3.1686197427284135,-2.3983244643978265,-2.6499033694385523,-2.46939069255788,-2.3912796823865388,-3.313043443273073,-3.4606773367217376,-0.2290608720733984,-2.6176265816252298,-2.4625176195743115,0.7065207238153706,-0.8971225028506328,-2.7614928779673837,-0.4783856962800899,-1.002559097073934,-0.7364565803284562,-0.9989699239597706,-1.6606511141779237,-0.4310882653430818,-1.025965405413664,-3.569606269760937,-3.362435491522358,-3.7537343702672494,-4.9701191280824855,-4.405443249261347,-2.3517490941626384,-1.8163921388741402,-2.6947478005948886,-2.0908650609390387,-2.076683783708802,-1.9951668894795915,-2.003376264920447,0.7021073980574551,-2.185851256416766,-2.2633723231063354,0.07744310572173291,-1.457953939770517,-0.733633714468115,0.6947155065060935,0.18135095667104098,-1.5050687394907423,-1.3785457170259847,-1.451485690778498,-2.9127714379112324,-2.3680459804893443,-2.3555351152605,-3.200224599834259,-1.5261775775715993,-1.0514675994725662,-1.5286144919730829,-1.9198794263462722,-2.1318077038688243,-1.4014341455902923,-2.9368134186290114,-1.7667460344340877,-2.2424953893489215,-1.4352319849184103,-1.922407087316832,-1.207207832814833,0.3510491054601778,0.26469302141431367,-0.06666788208583133,0.17798503865388574,0.0480485053532261,0.1305545664391673,0.44566830962201603,2.4433171638797044,1.4450370096063607,2.4603948267616556,2.1619745163412767,-0.9885009080831523,-1.9679407272651204,-0.875541105375303,-0.95796727245153,1.1753543495867727,2.809299295979934,-2.5215757870352,-4.756570964558813,-2.2818768079945273,-2.7134944264710006,0.0398079495294874,-2.256487480677113,-3.1263943313596294,-4.020650980975156,-2.9084639308484186,-2.4826295299402834,-1.9614480064501196
Otu000058_rna_dna,0.3610950466119047,-1.2399080402140896,-0.03537400514095318,0.21611282207909988,-0.13383424850312942,-0.855069722499632,0.334507972237871,-0.23452291183610896,1.0555719423023369,0.5865764574580002,-0.5698784960248333,0.6082904584350866,-0.09884938033798552,-0.5132187424216648,0.571759787569825,-0.3789921486504131,0.20751109425168712,0.9227956229681051,0.74058465099501,-0.5602257353067809,0.3876129119784687,-0.03831756398099384,-0.12059138343967857,-0.19341524932278387,0.7112404784945023,-0.020072544280876237,0.09005432087580695,-0.566409620705822,-1.2321512019905156,-0.8477503364361931,0.32806750042014565,-1.249274846530426,0.4504088024636297,-1.059626253877115,-1.2614005682612037,-1.6754949964463268,0.07409042156599588,0.09681263825556163,-0.5463835504498968,-0.7160068969137359,-0.5837306198163992,-1.3982648980595909,-0.4777705214675958,-0.14989347911619544,-0.40793894042641154,-1.181334632043598,0.11442645183794564,0.012099302382444166,-0.48487245704204085,-0.07039836906424268,-0.08093671349720899,0.23705013478753367,-0.3922667706481453,0.166492046048633,0.031483374127535935,0.6250847804513529,1.0880052939769498,-0.12161221234553343,-1.0343287970483566,-1.71263052508982,-0.6803498107435537,0.7278302185873491,1.141788575519152,-0.224737673216989,0.12810958471436962,0.3083028346978649,1.364088755428647,0.24245000779049786,1.1528537520467121,0.765655378922729,0.556944106124734,1.8409530925809638,1.0141504805330925,0.2989834555578311,0.6011212674818319,1.2293632253930469,0.19538721740549447,0.7054511652668922,1.2754297255793194,0.7037708199373922,0.6642434151271854,0.2970704063900045,0.8851771636133261,0.4997589004763172,0.4238005000577132,0.5405942460990136,0.2775234941534228,-0.5982954758113399,-0.0005029680282446769,-0.283767101492296,-0.35614973590772325,-0.9871979398860065,0.2449643310819729,-0.4971189261373832,0.1269279534248393,-0.44544555520176904,-0.20060320328677916,0.16419105968223913,-0.3848735102577421,-0.02721526640937249,0.3338211445769134,0.47009792552369495,0.38142430841157804,0.2600574739842181,0.11863964770883317,0.4114607635115801,0.48257036972428813,0.0051284293435813755,0.6408612713208659,0.08824667996805347,0.426109483099555,1.1177229245938658,0.8997292918610196,0.6004545870856681,-2.067934408225493,1.0203846099495646,2.7196247201512733,0.15554080288459016,-0.0146905345053705,-0.8722597121233191,0.5676878335961719,-0.22875341643657032,-0.3352903653618995
Otu000075_dna,-2.2050768527231943,-2.583008352043528,-1.7010175532937515,-1.4940799157199498,-2.8559229225564557,-3.306150876892804,-0.3302117328690253,-0.6581520919660917,-0.6016263489234178,-0.8097319210698012,-0.38882043216706313,-1.8010467193377024,-1.597160035179166,0.12678761029340366,-2.7772910541348,-3.2242234427480265,-1.6913633880309187,-1.8451854799209904,-1.28215847408746,-3.1842492270455187,-3.898211677669524,-1.316106366578153,-3.8622798691582103,-5.542683999175227,-1.724771179668765,-1.9984966217808589,-2.3759106565575436,-2.661133594444314,-5.047426597487265,-3.8083071358671403,-4.408038394405813,-3.7885833053991242,-3.9913904430570635,-3.6297558870735265,-3.8477617112540954,-0.7160939469309042,-1.083225914941037,-2.7575013671208795,-1.3207604797390229,-1.6945432956212108,-2.1440212991913525,-0.09562010179731269,-1.2337069604448827,0.605749288466227,-0.8334436159324293,-3.01578404291882,-1.132973822751958,-1.3146869133412413,-1.9691357211773826,-1.6210099670617009,-1.6388671157157308,-1.6289135676930881,-1.4515349212036355,-4.078434958833052,-3.1193285461852773,-2.9420343671805824,-1.3077074764632821,-2.873098499051507,-2.508096479551686,-2.78748497374693,-2.936636078153523,-0.2435687640727098,-2.2109663125630714,-2.1715171388219034,-2.4507762597107323,-2.911079714303446,-2.642577966938099,-1.5890467363218745,-0.8169907489441401,-0.944038593284748,-2.521823440675073,1.8581607175612551,-0.5222338700321991,-1.4475610220886541,-0.21597054467702692,0.11441153269105754,-0.12435446472972833,-0.3250272358878128,0.08934836938462512,-0.5538705016195243,-1.1827103554996483,-0.3809279661195354,0.11555253383277364,-0.33953752447768826,-1.0232829757872224,-2.18699177372848,-2.197402920499695,-3.6437254284040743,-1.2405885274868684,-2.940728389588496,-1.7568725352441983,-4.299819887186338,-3.4231656210590065,-2.363557799772379,-2.9763635214967636,-2.500951216148083,-3.661838160343999,-3.011746466822547,-1.3708711815868144,-2.6617739662128637,-1.635206446747597,-1.3480884060300844,-0.9493074048716041,-2.1101582740796885,-2.8796136462809616,-2.401869594399497,-3.5421445698167595,-3.8083137377764955,-3.3209008717016535,-2.8126556136633485,-3.4792096246786954,-2.478674776801777,0.44329524798031944,-1.8016774901550676,-2.11740585857709,-2.728357170818467,-2.0572871572757943,-0.17456158994705057,-3.111703796854259,-2.725534418031803,-0.8422095354961021,-0.6970819345550346,-1.193845282943868
Otu000075_rna,-1.4135516859300616,-1.073839089465938,-0.8862487459152698,0.26727766115419055,-1.5872899506940936,-1.5038141311089803,0.7217907718141395,0.49172965562650295,0.29370968397737485,0.4143979531347038,0.8931879390087536,0.12041583538831194,-0.46245142685783347,1.2554527276488194,-1.7890052110973858,-2.0526181789872724,-0.7305803664445026,-1.1404786376054707,-0.6542070980793561,-1.5428657866982562,-1.8505675122344265,-0.41615429196621656,-1.7280768234401915,-0.7388869747338962,-0.9318935243682069,-0.358833930167631,-1.0814589930348413,-0.8011746069214885,-2.391474977767286,-3.4876756130801,-3.9674929105589767,-3.4711820988335313,-3.435621124935608,-1.6896894661805535,-1.9370786161538571,-0.12215605770008585,-0.6230884711239786,-0.96947048885914,0.3241674073342595,-0.3674762950259858,-1.004985321266648,1.120745125959398,-0.303676915571624,1.5543303474841401,-0.29034887604081244,-1.5462268877001561,-0.47400868732062595,-0.41908670190763286,-0.9546955313747882,-0.4716967081292935,-0.4635625963412471,-0.34373049799772165,-0.6285961356628761,-1.8548071286188812,-1.9500690676219308,-1.4534094202406034,-0.19372669608307166,-0.9481464089483106,0.8106138212005866,0.6980361689305643,0.6465472305168226,-0.8964618615557967,0.5081718608386809,-0.6153062589150525,-1.1353536159116024,-1.3484452833375868,-1.1664742169234223,-0.44119123733689236,0.27751488768514737,-0.01602565326866101,-1.1647600344382256,-1.0485681571344914,-0.1689379862800004,2.1953113945588725,0.329114996961857,1.1168116046529162,0.7112951780561748,0.45117451444129314,0.6923083428317869,-0.05694000526724408,-0.10628288201555353,0.46120339159221085,0.606437889936061,0.25721364198593893,-0.16726518214991168,-1.0098206985579155,-2.0252399420040983,-2.3324783993309754,-0.8260700006867306,-1.9559841656172854,-1.006459551036514,-1.7829630599704813,-1.7096688306201704,-1.3033678789106087,-1.0989942481746,-1.6858328218008622,-1.4467665054120984,-1.4196258229381302,-0.0905271176901751,-0.6750795074186551,-0.6341246321264058,0.010350238364170442,0.5896444987527599,-0.18065231121039796,-0.8483454440785814,-0.6084881610581993,-1.5840096190791815,-2.281598286120162,-1.8959011971436643,-1.8616792221188248,-1.5206148880866257,-1.6788814582837728,1.3622266507506948,-0.7957577949612354,-1.3110978908363025,-1.460731457975633,-1.4765395398386012,0.6489221545835918,-1.0822921561251024,-1.2172906000686206,-0.0981348806257903,0.48076736297077144,0.3139413437354361
Otu000075_rna_dna,0.7915251667931327,1.50916926257759,0.8147688073784817,1.7613575768741403,1.2686329718623621,1.8023367457838235,1.052002504683165,1.1498817475925946,0.8953360329007927,1.224129874204505,1.2820083711758168,1.9214625547260145,1.1347086083213325,1.1286651173554159,0.9882858430374144,1.1716052637607541,0.960783021586416,0.7047068423155196,0.627951376008104,1.6413834403472625,2.0476441654350976,0.8999520746119364,2.134203045718019,4.803797024441331,0.7928776553005581,1.639662691613228,1.2944516635227024,1.8599589875228257,2.655951619719979,0.32063152278704043,0.44054548384683656,0.3174012065655929,0.5557693181214556,1.940066420892973,1.9106830951002383,0.5939378892308184,0.46013744381705846,1.7880308782617393,1.6449278870732824,1.327067000595225,1.1390359779247046,1.2163652277567105,0.9300300448732587,0.9485810590179131,0.5430947398916168,1.469557155218664,0.658965135431332,0.8956002114336085,1.0144401898025943,1.1493132589324073,1.1753045193744838,1.2851830696953666,0.8229387855407594,2.2236278302141708,1.1692594785633466,1.488624946939979,1.1139807803802104,1.9249520901031962,3.3187103007522727,3.485521142677494,3.5831833086703453,-0.6528930974830869,2.7191381734017526,1.556210879906851,1.3154226437991299,1.5626344309658593,1.4761037500146768,1.147855498984982,1.0945056366292876,0.928012940016087,1.3570634062368472,-2.9067288746957463,0.3532958837521987,3.642872416647527,0.5450855416388839,1.0024000719618587,0.8356496427859031,0.7762017503291059,0.6029599734471618,0.49693049635228026,1.0764274734840948,0.8421313577117462,0.4908853561032873,0.5967511664636271,0.8560177936373107,1.1771710751705644,0.1721629784955967,1.3112470290730989,0.4145185268001378,0.9847442239712108,0.7504129842076843,2.5168568272158565,1.713496790438836,1.0601899208617704,1.8773692733221636,0.8151183943472209,2.2150716549319007,1.5921206438844167,1.2803440638966392,1.9866944587942086,1.0010818146211913,1.3584386443942549,1.5389519036243642,1.9295059628692905,2.03126820220238,1.793381433341298,1.958134950737578,1.5267154516563335,1.4249996745579891,0.9509763915445237,1.9585947365920697,0.7997933185180042,0.9189314027703754,1.0059196951938323,0.8063079677407876,1.2676257128428339,0.580747617437193,0.8234837445306424,2.0294116407291565,1.5082438179631825,0.7440746548703118,1.1778492975258061,1.507786626679304
Otu000093_dna,1.2651134004259121,-0.6974939132779545,-3.3835777305568144,-2.731418413889686,-1.8443220108779763,-2.069388249743877,-3.1931449463101687,-3.303989108566729,-2.8633894473972084,-3.6703142421638586,-2.3897372107345882,-3.3851668237875128,-2.9426324017788015,-3.880545574939067,-1.4822453644800546,-2.0004480111259104,-1.8211749995529092,-2.96911557657339,-2.936048149092394,-2.039116922742516,-3.010908482668621,-3.3175863667882775,-2.358202472381936,-2.97773464171369,-3.0525693341070474,-2.7716865100143404,-1.7799272244512463,-2.3891998789606728,-0.5020064159049475,-1.577465947731936,-2.1795612735654886,-0.9974181975864076,-1.9839224010023169,-1.264866910743326,-0.42769584528755694,0.9275353302514754,0.15848721736774615,-0.0764798384065885,0.43709743781335053,0.7515235208505255,1.0485105503372463,-0.63848507930792,0.6040783311784546,0.8205940369657416,-0.10068729727743807,-0.7471005016004556,-0.9293748675107183,-1.2769465853583943,-2.8564389161782855,0.540221007626613,-1.3093879145854885,-2.597472728113,-4.818830751190109,-2.899779962491406,-1.9406735498436312,-1.602260021695585,-0.47556142109668065,-2.6654591342732625,-3.250033824281063,-3.1441599176856623,-2.5619426287121123,-2.5687536889839966,-4.239114559855357,-1.9679181835806636,-0.9711499587986225,-2.5856573138688184,-3.838828725170125,-5.578030782886149,-3.227789426578419,-3.356971743447659,-3.653225552166173,-4.066095079853277,-2.9645809054014034,-3.056998934522755,-1.6111538532141636,-2.17015505480031,-1.8223457745052738,-4.419371798109913,-2.107876207951594,-1.9329963732608022,-1.628295457397238,-1.4313909108900624,-1.5798758264568493,-1.475890141128645,1.2391112366235781,-1.7014839579467793,-2.351553600326953,-2.5451131397359643,-0.547441346926923,-1.424380900220408,-2.8215832722366265,-3.8943547790781734,-4.2704634814462095,-2.568352212418392,-1.0304533724414504,-1.6110937413420836,-1.7986197271337987,-2.6287542145664413,-0.3985526182429968,-2.199150444264751,-2.2542456551538206,-1.399381700417635,0.18777116462430155,-1.5371554053618066,-2.0968543070313292,-3.342852938864024,-2.421553374429875,-3.220527072874377,-2.7503560132340406,-3.728946345537503,-3.596992660335079,-3.995022266169865,-2.1462363528865533,-2.0248210414692775,-2.363538928115999,-2.8310113248785505,-3.0300192000549013,-3.021793855182598,-2.5727072961215716,-2.796993382013948,-2.7479132640733748,-3.432531109845359,-3.377911775702576
